entry_bar,exit_bar,entry_time,exit_time,side,signal_type,entry_price,exit_price,size,pnl,pnl_pct,exit_reason,stop_loss,take_profit,mfe,mae,mfe_pct,mae_pct
38689,39132,2024-03-21 15:27:00+00:00,2024-03-22 13:36:00+00:00,long,breakout_long,0.6456291,0.610391683894717,656.3070801087689,-23.456299807929522,-0.055356588510091724,sl,0.6105137866520474,0.6979793200219289,0.008970900000000004,0.03512909999999991,0.013894819796691327,0.054410651564497196
39135,39622,2024-03-22 13:45:00+00:00,2024-03-23 14:06:00+00:00,short,breakout_short,0.6088782,0.6318245534361713,1009.0247182174394,-23.654197708521473,-0.03850135304161934,sl,0.6316982137934126,0.574952679309881,0.010378200000000004,0.022821800000000003,0.017044788267998434,0.03748171637611595
39625,40691,2024-03-23 14:15:00+00:00,2024-03-25 19:33:00+00:00,long,breakout_long,0.63102618,0.657572383974222,1278.390580180663,33.277484193872326,0.04125148111704705,tp,0.6130307168272174,0.6577039247591738,0.02897382000000004,0.017726180000000036,0.045915400847552856,0.0280910373639332
40694,41053,2024-03-25 19:42:00+00:00,2024-03-26 13:39:00+00:00,long,breakout_long,0.65683134,0.6345158175634588,1039.4366003254895,-23.732480175644696,-0.034760919446332465,sl,0.6346427461126812,0.689785880830978,0.0015686599999999995,0.023031339999999956,0.0023882234364760967,0.03506431346591951
41056,41069,2024-03-26 13:48:00+00:00,2024-03-26 14:27:00+00:00,long,breakout_long,0.6385276799999999,0.6313390359480986,3297.6021268425047,-25.380293987990356,-0.012053652456038521,sl,0.6314653290139014,0.6488020064791478,0.0007723200000000485,0.007927679999999881,0.0012095325295843847,0.012415562000381694
41072,41440,2024-03-26 14:36:00+00:00,2024-03-27 09:00:00+00:00,short,breakout_short,0.63177362,0.6153831778260731,2055.6947833469317,32.668236984368455,0.02515391423718595,tp,0.6429932494660581,0.6152601258009129,0.01727361999999999,0.004026379999999996,0.027341470826211436,0.006373137263945898
41443,42075,2024-03-27 09:09:00+00:00,2024-03-28 16:45:00+00:00,short,breakout_short,0.61677662,0.6308853001535584,1651.3284305318007,-24.122184495027298,-0.02368401208466656,sl,0.6307591483238936,0.5961112775141597,0.01347662000000005,0.015623379999999965,0.021850082449623415,0.025330694279559373
42078,42342,2024-03-28 16:54:00+00:00,2024-03-29 06:06:00+00:00,long,breakout_long,0.630126,0.6143413959704599,1469.2407664243385,-23.922752614324455,-0.025839897080787426,sl,0.6144642888282256,0.6533035667576617,0.006074000000000024,0.015925999999999996,0.009639341972875304,0.02527431021732161
42351,42374,2024-03-29 06:33:00+00:00,2024-03-29 07:42:00+00:00,long,breakout_long,0.6188237400000001,0.6121867447378141,3562.2952907668214,-25.39702610839324,-0.01152088873655865,sl,0.6123092065791299,0.6282861901313053,0.001176259999999929,0.0066237400000001,0.0019007997333779225,0.01070375871488075
42377,42436,2024-03-29 07:51:00+00:00,2024-03-29 10:48:00+00:00,short,breakout_short,0.61027792,0.6209010287240246,2187.788168732911,-24.31853507662899,-0.018213964391033875,sl,0.6207768733493548,0.5948346899759679,0.0005779200000000095,0.010722079999999967,0.0009469783865030042,0.017569175696213895
42459,42505,2024-03-29 11:57:00+00:00,2024-03-29 14:15:00+00:00,long,breakout_long,0.62952588,0.6382196473599427,3795.8202752169773,31.075124742262904,0.013004499749873324,tp,0.6234351221177951,0.6383473168233074,0.010174120000000064,0.0032258800000000143,0.016161559553357942,0.0051243008468532135
42508,42533,2024-03-29 14:24:00+00:00,2024-03-29 15:39:00+00:00,long,breakout_long,0.6381276,0.6228657944439924,1513.6499905393734,-23.864512891292875,-0.024706975397687302,sl,0.6229903925224969,0.6605144112162546,0.004272399999999954,0.017727600000000066,0.006695212681601538,0.027780650766398546
42569,42572,2024-03-29 17:27:00+00:00,2024-03-29 17:36:00+00:00,long,breakout_long,0.63252648,0.6347581338542085,13677.23537977502,23.58967506745177,0.0027267475168262583,tp,0.630743259415744,0.6348851108763838,0.0031735200000000408,0.00032648000000001787,0.005017212876210401,0.0005161523040110793
42577,42581,2024-03-29 17:51:00+00:00,2024-03-29 18:03:00+00:00,long,breakout_long,0.63252648,0.6306055631400548,13617.895010476575,-33.03932394172837,-0.0038356808037526635,sl,0.6307317094819511,0.6349024357770732,0.000873519999999961,0.005726479999999978,0.0013810014720647917,0.009053344296352586
42646,42683,2024-03-29 21:18:00+00:00,2024-03-29 23:09:00+00:00,long,breakout_long,0.62402478,0.629297466529071,6147.356739165649,29.331237484574423,0.007646102820563413,tp,0.6202177658671261,0.6294233511993109,0.005775220000000081,0.003024779999999949,0.009254792734352762,0.004847211355933573
42686,42746,2024-03-29 23:18:00+00:00,2024-03-30 02:18:00+00:00,long,breakout_long,0.6314262599999999,0.6252361147664021,3823.8844900759673,-25.59253305572498,-0.010599511942224901,sl,0.6253611870038028,0.6402082194942957,0.0005737400000001003,0.006126259999999939,0.0009086413352528296,0.009702257235864629
42764,42766,2024-03-30 03:12:00+00:00,2024-03-30 03:18:00+00:00,long,breakout_long,0.6281256,0.6264374739692654,15756.430058331678,-34.50581386442275,-0.0034864862382973155,sl,0.6265627865265707,0.6301558202101439,0.0,0.0021255999999999498,0.0,0.003384036568482402
42773,42991,2024-03-30 03:39:00+00:00,2024-03-30 14:33:00+00:00,long,breakout_long,0.62482494,0.631312869406686,5021.196621738259,30.054243248915657,0.0095794420160682,tp,0.620207228507911,0.6314391572381336,0.00937505999999999,0.004024939999999977,0.015004298644032984,0.006441708296727043
42999,43026,2024-03-30 14:57:00+00:00,2024-03-30 16:18:00+00:00,long,breakout_long,0.63382674,0.6278315502802448,3941.2821103880415,-25.61775449041523,-0.010254936602812481,sl,0.6279571417085865,0.6423142874371204,0.0012732599999999428,0.006526740000000086,0.0020088455087898982,0.010297356656174029
43073,43080,2024-03-30 18:39:00+00:00,2024-03-30 19:00:00+00:00,long,breakout_long,0.63092616,0.6267461879340933,5745.332286441783,-26.905626685218845,-0.007422486658470997,sl,0.6268715622465426,0.6366926566301861,0.0005738399999999366,0.004526160000000057,0.0009095200617453183,0.007173834732102496
43124,43236,2024-03-30 21:12:00+00:00,2024-03-31 02:48:00+00:00,short,breakout_short,0.6214756800000001,0.6255953249560645,5814.360103435272,-26.853467231806356,-0.007431462737281776,sl,0.6254702309098825,0.6157946536351764,0.00367568000000007,0.004124319999999959,0.005914439001056437,0.0066363337017467175
43244,43245,2024-03-31 03:12:00+00:00,2024-03-31 03:15:00+00:00,long,breakout_long,0.6236247,0.6228738000446642,44728.40950483485,-55.888118842287604,-0.0020036078676064356,sl,0.6229983997246091,0.6242524004130865,0.0,0.0010246999999999895,0.0,0.0016431356872169903
43259,43287,2024-03-31 03:57:00+00:00,2024-03-31 05:21:00+00:00,short,breakout_short,0.62217554,0.6247496104251121,9591.001597106253,-29.471618001994297,-0.004938864175345428,sl,0.6246246854880145,0.6188129717679781,0.001175539999999975,0.0030244600000000066,0.0018894024667057386,0.004861103990041149
43311,43315,2024-03-31 06:33:00+00:00,2024-03-31 06:45:00+00:00,long,breakout_long,0.62622522,0.6251700482449111,27609.123867889448,-42.95233847561513,-0.0024842976818897867,sl,0.6252951072663643,0.6273073391004536,0.00017477999999993,0.0011252200000000379,0.0002791008640628207,0.0017968295815362367
43323,43388,2024-03-31 07:09:00+00:00,2024-03-31 10:24:00+00:00,long,breakout_long,0.6272254199999999,0.6251658025904077,12224.04659600367,-31.300574649344654,-0.004082382213763635,sl,0.6252908607625601,0.6298137088561597,0.001674580000000092,0.0020254199999999445,0.0026698216408386198,0.0032291739706594557
43394,43425,2024-03-31 10:42:00+00:00,2024-03-31 12:15:00+00:00,long,breakout_long,0.62542506,0.6275956907917081,13652.175778970131,22.7912493018418,0.0026692606327469695,tp,0.6236858433075227,0.6277212350387158,0.0023749400000000476,0.00032505999999998814,0.003797321456866547,0.0005197425251875711
43440,43443,2024-03-31 13:00:00+00:00,2024-03-31 13:09:00+00:00,long,breakout_long,0.62702538,0.6271275354476992,93886.41283044798,-37.508158813326375,-0.000637144414281725,tp,0.6266646759700613,0.6272529860449081,0.0005746200000000812,0.00022537999999994174,0.0009164222347747411,0.00035944318553730913
43451,43494,2024-03-31 13:33:00+00:00,2024-03-31 15:42:00+00:00,long,breakout_long,0.6281256,0.6265269312275807,16323.612899395699,-34.288235092525696,-0.0033441238263656856,sl,0.6266522616799167,0.6300216074801249,0.00017440000000001898,0.0015255999999999048,0.00027765147607424216,0.002428813600337106
43515,43516,2024-03-31 16:45:00+00:00,2024-03-31 16:48:00+00:00,long,breakout_long,0.6271253999999999,0.6267011827570543,126341.84939866692,-116.96069873684706,-0.0014761766562930388,sl,0.6268265480666676,0.6272601778999987,0.0,0.0007253999999999872,0.0,0.0011567064577514916
43555,43559,2024-03-31 18:45:00+00:00,2024-03-31 18:57:00+00:00,long,breakout_long,0.630126,0.62766305111116,9777.48153021839,-29.000640956964247,-0.004707097484129166,sl,0.6277886088329266,0.63331708675061,0.0,0.00332599999999994,0.0,0.005278309417481489
43576,43601,2024-03-31 19:48:00+00:00,2024-03-31 21:03:00+00:00,long,breakout_long,0.6293258399999999,0.6266284680402917,8809.377950192422,-28.18783954040052,-0.005084414908061495,sl,0.6267538188040525,0.6328692717939213,0.0001741600000000343,0.0027258399999998684,0.0002767405832247955,0.004331365131932083
43621,43633,2024-03-31 22:03:00+00:00,2024-03-31 22:39:00+00:00,long,breakout_long,0.62842566,0.6266232328746072,13844.671954845497,-31.904308357234907,-0.0036670155743523357,sl,0.6267485825911254,0.6306271261133118,7.433999999995056e-05,0.0019256600000000512,0.00011829561510895427,0.003064260615965381
43651,43663,2024-03-31 23:33:00+00:00,2024-04-01 00:09:00+00:00,long,breakout_long,0.6296259,0.6332817784646878,8212.609363519929,25.875594740818133,0.005004107031337132,tp,0.6268943598955204,0.6334084601567191,0.0039741000000000914,0.001625899999999958,0.006311843270742344,0.0025823270611961134
43666,43686,2024-04-01 00:18:00+00:00,2024-04-01 01:18:00+00:00,long,breakout_long,0.63182634,0.628390458871421,6741.48433648658,-26.56123153441318,-0.006235839816566738,sl,0.6285161621038418,0.6364757568442374,0.0006736599999999093,0.004426340000000084,0.001066210693273581,0.007005627527336204
43700,43740,2024-04-01 02:00:00+00:00,2024-04-01 04:00:00+00:00,long,breakout_long,0.63052608,0.6266816965170423,5955.395273004469,-25.889690921804252,-0.00689466579013591,sl,0.626807057928628,0.6357894131070578,0.0,0.003926079999999943,0.0,0.006226673447036391
43772,43773,2024-04-01 05:36:00+00:00,2024-04-01 05:39:00+00:00,long,breakout_long,0.62392476,0.6227678551411161,23505.350853832628,-38.915033542878646,-0.002653496080104777,sl,0.6228924336278416,0.6251613495582375,0.0002752400000000099,0.001224759999999936,0.0004411429352475288,0.0019629931019245588
43776,44631,2024-04-01 05:48:00+00:00,2024-04-03 00:33:00+00:00,short,breakout_short,0.60647868,0.5774646579603583,1088.963539164349,31.07950367469057,0.047059271241748545,tp,0.6261005412515109,0.5773491881227337,0.030778680000000058,0.012121319999999991,0.050749813662040115,0.019986390947823573
44634,44762,2024-04-03 00:42:00+00:00,2024-04-03 07:06:00+00:00,short,breakout_short,0.5743851,0.5898006739272189,1403.7703902122855,-22.29362603441661,-0.027649129890015976,sl,0.589682737379743,0.5517258939303855,0.001985099999999962,0.01541490000000001,0.0034560436891555193,0.02683722123014683
44770,44774,2024-04-03 07:30:00+00:00,2024-04-03 07:42:00+00:00,long,breakout_long,0.5891177999999999,0.5904786174501645,19969.486966100012,17.75245222089143,0.0015090002087604904,tp,0.5879355088016506,0.590596736797524,0.0014822000000001,0.0007177999999998796,0.002515965397752538,0.0012184320351547344
44791,44815,2024-04-03 08:33:00+00:00,2024-04-03 09:45:00+00:00,long,breakout_long,0.58981794,0.5922791658463746,11844.62073965205,23.551689946460574,0.0033711877330080842,tp,0.5879015697497002,0.5923976453754497,0.0030820599999999976,0.001017939999999995,0.005225442956177287,0.001725854591672805
44844,44872,2024-04-03 11:12:00+00:00,2024-04-03 12:36:00+00:00,long,breakout_long,0.58191636,0.579106337095667,8286.310200398537,-27.132959142663907,-0.00562698045329288,sl,0.5792221815319734,0.58566672770204,0.002783639999999976,0.00311636000000004,0.00478357405177606,0.00535534006983416
44875,45041,2024-04-03 12:45:00+00:00,2024-04-03 21:03:00+00:00,short,breakout_short,0.5788842,0.5685511309064322,3023.8092789449133,29.857379964875555,0.017057116019413242,tp,0.5860417043881675,0.5684374434177486,0.011184199999999977,0.0066158000000000605,0.019320271653639844,0.011428537866468046
45044,45360,2024-04-03 21:12:00+00:00,2024-04-04 13:00:00+00:00,short,breakout_short,0.56848628,0.5835843266997461,1437.1766016586766,-22.360851015388175,-0.027368954167945842,sl,0.5834676331731116,0.5462985502403326,0.0061862799999999885,0.03681371999999994,0.01088202163823547,0.06475744674084295
45363,45767,2024-04-04 13:09:00+00:00,2024-04-05 09:21:00+00:00,long,breakout_long,0.61092216,0.5753632778605252,603.3559188493032,-21.740962942668034,-0.05898197622201,sl,0.5754783735352322,0.6637824396971517,0.004077839999999999,0.03642215999999998,0.006674892919255048,0.05961833173640318
45771,45947,2024-04-05 09:33:00+00:00,2024-04-05 18:21:00+00:00,short,breakout_short,0.5740851600000001,0.587163625837328,1654.7408980678847,-22.41009864851273,-0.02359051634719627,sl,0.5870462165940091,0.5549306751089864,0.005385160000000111,0.013114839999999961,0.00938042014533194,0.022844764006789444
45955,45971,2024-04-05 18:45:00+00:00,2024-04-05 19:33:00+00:00,long,breakout_long,0.5863172400000001,0.5904717216087132,7244.3882174417095,26.686631180582175,0.006282888806185601,tp,0.5832734402822478,0.5905898395766285,0.004882759999999875,0.00021724000000011845,0.008327846542598464,0.0003705161390105439
45976,46063,2024-04-05 19:48:00+00:00,2024-04-06 00:09:00+00:00,long,breakout_long,0.5892178199999999,0.5854429717174294,6008.009714864362,-25.502274533145833,-0.00720397865641171,sl,0.5855600837341762,0.5944098743987356,0.0020821800000001556,0.0037178199999998718,0.003533803509201667,0.006309754854325133
46071,46364,2024-04-06 00:33:00+00:00,2024-04-06 15:12:00+00:00,long,breakout_long,0.58851768,0.5925183555859193,7506.96767511336,26.486542565195705,0.005995165976466234,tp,0.5855754113583256,0.5926368829625117,0.008382319999999943,0.0018176800000000437,0.014243106511260532,0.0030885733118502807
46367,46418,2024-04-06 15:21:00+00:00,2024-04-06 17:54:00+00:00,long,breakout_long,0.59441886,0.5892622947229235,4323.384193779172,-24.340816171024535,-0.009471499169736473,sl,0.5893801707570748,0.6016797438643879,0.00028114000000001305,0.005718859999999992,0.00047296615050204335,0.009620926227004292
46439,46488,2024-04-06 18:57:00+00:00,2024-04-06 21:24:00+00:00,long,breakout_long,0.5904180600000001,0.5890875022186749,19375.444099583918,-34.92152554769895,-0.003052684408421807,sl,0.5892053432873323,0.5919419850690016,0.000681939999999881,0.0013180600000001208,0.001155012094311412,0.002232418161463626
46500,46508,2024-04-06 22:00:00+00:00,2024-04-06 22:24:00+00:00,long,breakout_long,0.58971792,0.590618241670045,27880.625076795113,11.93812693579479,0.0007260881700473468,tp,0.5888424073681103,0.5907363889478345,0.0012820799999999632,0.00011791999999999359,0.00217405636918743,0.00019996000799838944
46512,46519,2024-04-06 22:36:00+00:00,2024-04-06 22:57:00+00:00,long,breakout_long,0.59181834,0.5925928224270338,31371.474773460686,9.43396596078605,0.0005081254529269985,tp,0.5910257568666841,0.5927113646999738,0.003581660000000042,0.0006183400000000505,0.006051958443869857,0.0010448138528455378
46522,46937,2024-04-06 23:06:00+00:00,2024-04-07 19:51:00+00:00,long,breakout_long,0.59791956,0.5908236451565231,3087.645427479639,-23.37783602898607,-0.01266292764454728,sl,0.5909418335232277,0.6080872497151584,0.004880439999999986,0.008019560000000037,0.008162368864467296,0.0134124396264943
46940,46946,2024-04-07 20:00:00+00:00,2024-04-07 20:18:00+00:00,long,breakout_long,0.5921183999999999,0.5935079677602685,19472.45776163315,17.82347577184039,0.001545834774201314,tp,0.5909155379340745,0.5936266930988883,0.0015816000000000718,0.00011839999999996298,0.002671087404140915,0.0001999600079983378
46958,46978,2024-04-07 20:54:00+00:00,2024-04-07 21:54:00+00:00,long,breakout_long,0.5926185,0.5908144721665748,13501.654323470782,-30.748681358904065,-0.003842946216312668,sl,0.5909326586983145,0.5948510119525283,0.0,0.002018500000000034,0.0,0.003406069840884201
46984,46995,2024-04-07 22:12:00+00:00,2024-04-07 22:45:00+00:00,long,breakout_long,0.59201838,0.592683108585163,35076.33730486493,6.694248461690599,0.0003223683523626796,tp,0.5912988873873688,0.5928016689189468,0.0009816200000000164,0.0007183799999999074,0.001658090412665932,0.0012134420556333193
47001,47003,2024-04-07 23:03:00+00:00,2024-04-07 23:09:00+00:00,long,breakout_long,0.5932186199999999,0.5937629211894804,40491.808399437556,2.814527820223173,0.0001171719340243636,tp,0.5925788683140092,0.5938816975289861,0.0008813800000000427,0.0001186199999999582,0.0014857591624484795,0.0001999600079983299
47007,47009,2024-04-07 23:21:00+00:00,2024-04-07 23:27:00+00:00,long,breakout_long,0.59491896,0.5940816390027823,35209.115562685474,-46.22679555185654,-0.0022068908962302783,sl,0.5942004790986021,0.5956992813520969,0.0,0.0012189599999999912,0.0,0.002048951339523607
47015,47020,2024-04-07 23:45:00+00:00,2024-04-08 00:00:00+00:00,long,breakout_long,0.59501898,0.5940723593114341,29617.60888192941,-42.123858198533206,-0.0023902720284493337,sl,0.5941911975509443,0.5959632036735836,0.0001810199999999762,0.0011189799999999916,0.0003042255895769513,0.001880578666583025
47027,47083,2024-04-08 00:21:00+00:00,2024-04-08 03:09:00+00:00,short,breakout_short,0.59228152,0.5885633132912803,7923.269667980085,25.717893614395706,0.005480280349458115,tp,0.595036250555702,0.5884456241664471,0.00418152000000005,0.0021184800000000337,0.007060021052151095,0.0035768125941191505
47094,47106,2024-04-08 03:42:00+00:00,2024-04-08 04:18:00+00:00,long,breakout_long,0.59191836,0.5910620743049243,33810.503973925835,-44.95031676622925,-0.0022460493855903465,sl,0.5911803103669977,0.5927295344495034,0.0004816400000000609,0.000918360000000007,0.000813693293784739,0.0015514977437091273
47117,47122,2024-04-08 04:51:00+00:00,2024-04-08 05:06:00+00:00,long,breakout_long,0.59191836,0.5927992223473895,27965.01992991078,11.381072779590847,0.0006875531187282861,tp,0.5910547960609526,0.5929178059085711,0.0010816399999999948,0.000318359999999962,0.0018273465955676639,0.000537844441926015
47135,47136,2024-04-08 05:45:00+00:00,2024-04-08 05:48:00+00:00,long,breakout_long,0.59291856,0.5924553028638466,92262.25477608091,-86.48725405879956,-0.0015810041117601374,sl,0.592573817627372,0.5931392735589419,0.0,0.0008185600000000237,0.0,0.00138056059503353
47142,47147,2024-04-08 06:06:00+00:00,2024-04-08 06:21:00+00:00,short,breakout_short,0.59068184,0.595116583662734,4919.943671470877,-24.152313598119555,-0.00831084130197585,sl,0.5949975841459049,0.5845036237811427,0.00018183999999998868,0.0067181600000000286,0.0003078476223341972,0.011373567875389614
47153,47156,2024-04-08 06:39:00+00:00,2024-04-08 06:48:00+00:00,long,breakout_long,0.59501898,0.5958712572389127,28325.089809756,10.648000165670993,0.0006317800887916462,tp,0.5941730297800142,0.5959904553299786,0.001181019999999977,0.0007189799999999247,0.0019848442481615915,0.001208331203149057
47164,47184,2024-04-08 07:12:00+00:00,2024-04-08 08:12:00+00:00,long,breakout_long,0.60022002,0.6050423350493078,6108.024707787247,26.51011057230386,0.0072310318927518175,tp,0.5967244215180983,0.6051633677228524,0.005379980000000062,0.0010200200000000104,0.008963346474181354,0.0016994101596278152
47187,47295,2024-04-08 08:21:00+00:00,2024-04-08 13:45:00+00:00,long,breakout_long,0.60442086,0.6140871457244166,3130.840213019101,28.73761451085299,0.015186243774125977,tp,0.5976933415186926,0.614209987721961,0.01297914,0.002420859999999969,0.02147367978001289,0.004005255543298041
47298,47741,2024-04-08 13:54:00+00:00,2024-04-09 12:03:00+00:00,long,breakout_long,0.6126225000000001,0.6389552384001758,1171.210536628133,30.254836258708618,0.042166435781930335,tp,0.5947779633258814,0.639083055011178,0.02757749999999992,0.011422500000000113,0.04501548669857852,0.01864525054172857
47744,47792,2024-04-09 12:12:00+00:00,2024-04-09 14:36:00+00:00,long,breakout_long,0.6378275400000001,0.619207589414332,1134.1058300461852,-21.68723886191476,-0.029981089617788927,sl,0.619331455705473,0.6652528164417906,0.0,0.019227540000000043,0.0,0.03014535872816034
47891,47965,2024-04-09 19:33:00+00:00,2024-04-09 23:15:00+00:00,long,breakout_long,0.62482494,0.618552062127553,3449.0298661312086,-23.35072089474279,-0.010835400829707654,sl,0.6186757972870104,0.6337363040694846,0.0026750599999999514,0.006324939999999946,0.004281295173652882,0.010122739338797752
47972,48005,2024-04-09 23:36:00+00:00,2024-04-10 01:15:00+00:00,long,breakout_long,0.6122224199999999,0.6086154818252881,6161.371067224626,-25.232498641368338,-0.006689192034884839,sl,0.6087372292711424,0.6171441560932864,0.003077580000000024,0.005022419999999972,0.005026898557553682,0.00820358718649992
48008,48020,2024-04-10 01:24:00+00:00,2024-04-10 02:00:00+00:00,short,breakout_short,0.60667864,0.6137151765914178,3041.0488698493828,-22.88296254367149,-0.012403097162040109,sl,0.6135924580997979,0.5966113128503032,0.00027863999999999667,0.0069213599999999875,0.0004592876386747301,0.01140861000149929
48026,48034,2024-04-10 02:18:00+00:00,2024-04-10 02:42:00+00:00,short,breakout_short,0.6101779399999999,0.6049741789938559,5672.7861886719575,26.762504301698183,0.007731679317260334,tp,0.6139311944318763,0.6048532083521855,0.006177939999999937,0.0010220600000000468,0.010124817032880503,0.0016750195852705638
48037,48108,2024-04-10 02:51:00+00:00,2024-04-10 06:24:00+00:00,short,breakout_short,0.60107976,0.6141083386942942,1616.3488846613106,-21.84439581243582,-0.022483961086581773,sl,0.613985541585977,0.5820216876210345,0.00017975999999997327,0.013120240000000005,0.00029906180836961353,0.02182778538408947
48111,48142,2024-04-10 06:33:00+00:00,2024-04-10 08:06:00+00:00,long,breakout_long,0.61302258,0.6086067173119624,4940.933021881517,-24.23287718965419,-0.00800054446112312,sl,0.6087284630045633,0.6191573054931551,0.0033774199999999643,0.005522579999999944,0.005509454480453174,0.00900877093303797
48146,48185,2024-04-10 08:18:00+00:00,2024-04-10 10:15:00+00:00,long,breakout_long,0.6122224199999999,0.6086760001514143,6223.260833155666,-25.109483469384664,-0.0065903813464495125,sl,0.6087977597033549,0.6170533604449675,0.003977580000000036,0.007122419999999963,0.006496952529115214,0.011633713120143434
48194,48196,2024-04-10 10:42:00+00:00,2024-04-10 10:48:00+00:00,long,breakout_long,0.60992196,0.6089082579494306,26609.910415754206,-39.94770591857714,-0.0024613544620514394,sl,0.609030063962223,0.6109549040566655,0.00017803999999999043,0.0010219599999999884,0.0002919061973108665,0.001675558623926229
48210,48225,2024-04-10 11:30:00+00:00,2024-04-10 12:15:00+00:00,long,breakout_long,0.6122224199999999,0.6089484493672029,6729.3176113511145,-25.31864689340785,-0.006145542629007082,sl,0.6090702634198869,0.6166446048701696,0.0014775800000000894,0.003722419999999893,0.002413469274777767,0.006080175894244274
48231,48636,2024-04-10 12:33:00+00:00,2024-04-11 08:48:00+00:00,short,breakout_short,0.60217954,0.6214640176398354,1067.4910878613277,-21.108499451585153,-0.03283727484811484,sl,0.6213397496898975,0.5737403754651537,0.009379539999999964,0.019220459999999995,0.015575985859632435,0.031918155173455406
48664,48672,2024-04-11 10:12:00+00:00,2024-04-11 10:36:00+00:00,long,breakout_long,0.61582314,0.6136562864159512,10553.06478773245,-28.056856674858853,-0.0043172222378900366,sl,0.613779042224396,0.6185814366634059,0.0010768599999999573,0.0023231400000000013,0.0017486514066359332,0.0037724142681614743
48677,48679,2024-04-11 10:51:00+00:00,2024-04-11 10:57:00+00:00,long,breakout_long,0.6143228399999999,0.6135966542651463,42034.481346966684,-51.1708243570435,-0.0019816185453232884,sl,0.6137193981447753,0.6149209027828371,0.00037716000000009853,0.0007228399999998913,0.0006139442902694267,0.0011766451659194234
48690,48788,2024-04-11 11:30:00+00:00,2024-04-11 16:24:00+00:00,long,breakout_long,0.61202238,0.6045680057880954,2783.7700164588873,-22.105946557871814,-0.012975032655210703,sl,0.6046889435768108,0.6227165846347837,0.00347762000000007,0.00752237999999994,0.005682177831470918,0.012291021122462777
48792,49289,2024-04-11 16:36:00+00:00,2024-04-12 17:27:00+00:00,short,breakout_short,0.6037792200000001,0.583581623835539,1469.4340628782265,28.98113640477376,0.03266533721867212,tp,0.6175233794337539,0.5834649308493691,0.04027922000000006,0.012120779999999942,0.06671183549510044,0.020074854513873367
49292,49311,2024-04-12 17:36:00+00:00,2024-04-12 18:33:00+00:00,short,breakout_short,0.57878422,0.5324563544784046,647.4026031084874,29.70501271890197,0.07927543237409625,tp,0.6099334103323305,0.5323498845015042,0.06978421999999995,0.0019157800000000336,0.12057035694580609,0.003310007311533189
49314,89319,2024-04-12 18:42:00+00:00,2024-07-05 02:57:00+00:00,short,breakout_short,0.52749448,0.40670287047005144,250.0284867802347,30.10791296656516,0.22828282599234123,tp,0.6082523025594537,0.4066215461608193,0.13549447999999997,0.04400552000000002,0.2568642614042141,0.08342365971298889
89322,90072,2024-07-05 03:06:00+00:00,2024-07-06 16:36:00+00:00,short,breakout_short,0.39112176,0.4436890949460606,386.26904858015996,-20.4341190938832,-0.1352552189580019,sl,0.44360037487108644,0.3125994376933703,0.008821760000000012,0.05317823999999999,0.022555022251894173,0.13596338899681773
90075,90489,2024-07-06 16:45:00+00:00,2024-07-07 13:27:00+00:00,long,breakout_long,0.44578914,0.4279089527817465,1140.3019735986002,-20.78732463709823,-0.04089302501933125,sl,0.4279945516920849,0.4722581724618726,0.003910860000000016,0.01788913999999997,0.008772892044880269,0.04012915164330825
90492,90695,2024-07-07 13:36:00+00:00,2024-07-07 23:45:00+00:00,short,breakout_short,0.42791440000000003,0.41892871353737426,3299.4211958585524,28.529927526777875,0.020207193815423862,tp,0.4341033703010236,0.4188449445484646,0.009214400000000011,0.005485599999999979,0.021533278618340517,0.012819386307167927
90698,92366,2024-07-07 23:54:00+00:00,2024-07-11 11:18:00+00:00,short,breakout_short,0.42001597999999996,0.4482640644474888,719.8334737973192,-20.58392357220532,-0.06808168695216746,sl,0.4481744295615765,0.3779883556576352,0.016815979999999953,0.03308402000000005,0.040036524324622014,0.07876847923738532
92369,92457,2024-07-11 11:27:00+00:00,2024-07-11 15:51:00+00:00,long,breakout_long,0.45149028,0.4392065868175139,1665.1409641224848,-21.047335044691092,-0.027996110855837534,sl,0.4392944457066552,0.46955833144001724,0.005809719999999963,0.012890280000000032,0.012867873921892543,0.028550514974541714
92491,92779,2024-07-11 17:33:00+00:00,2024-07-12 07:57:00+00:00,long,breakout_long,0.44778954,0.46044153116918957,2349.8601298436847,28.8767232184827,0.02744302321291807,tp,0.439144241402154,0.46053363789676893,0.016310460000000027,0.0032895399999999797,0.036424388117685884,0.007346174276424545
92782,93167,2024-07-12 08:06:00+00:00,2024-07-13 03:21:00+00:00,long,breakout_long,0.46319262,0.4882329084834846,1199.5581633900554,29.580766360185926,0.05323858197933123,tp,0.44627961693439716,0.4883305745984043,0.02520738,0.004292620000000025,0.054420944789664395,0.009267461990219154
93170,93401,2024-07-13 03:30:00+00:00,2024-07-13 15:03:00+00:00,long,breakout_long,0.4925985,0.5255823200761844,915.2996893005266,29.817304032369098,0.06613204820589988,tp,0.4703750282882014,0.525687457567698,0.03440150000000003,0.001998500000000014,0.06983679406250735,0.004057056608982801
93404,93494,2024-07-13 15:12:00+00:00,2024-07-13 19:42:00+00:00,long,breakout_long,0.5297059199999999,0.5534682030188236,1271.4620180132592,29.66195441719043,0.044041443542137744,tp,0.5136140541316105,0.5535789188025841,0.024294080000000107,0.0029059199999998953,0.04586333488589312,0.005485911881067698
