side,entry_price,exit_price,size,pnl,pnl_pct,price_move_pct,bars_held,exit_reason,signal,support,resistance,mid,zone_width_atr,dist_to_zone,zone_strength,atr_at_entry,volatility_at_entry,price_position,target_reached_pct
LONG,2.1785,2.1742,2247.504506339743,-14.550793674945197,-0.2971861372504105,-0.19738352077118165,2,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.1776,2.2174,2.1975,8.598765432098665,0.19444444444446843,0.0001,0.00462857142857149,0.005,0.022613065326636223,-22.63157894736981
SHORT,2.2031,2.1926,2214.022937647507,18.392774152212798,0.37707775407380295,0.4766011529208821,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.1634,2.2032,2.1833,13.49152542372879,0.03389830508466703,0.0001,0.0029499999999999765,0.005,0.9974874371859355,53.0303030303027
LONG,2.1806,2.1924,2242.755774162428,21.54750037584302,0.44059433183527613,0.5411354673025787,13,RANGE_EXIT_TARGET,LONG_BOUNCE,2.1796,2.2038,2.1917,10.456790123456509,0.43209876543203957,0.0001,0.0023142857142857765,0.005,0.041322314049582226,106.30630630630769
LONG,2.1983,2.196,2231.8961656355186,-10.034605160697222,-0.20452167584042075,-0.10462630214256327,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,2.1971,2.2483,2.2226999999999997,13.784615384615172,0.32307692307700125,0.0001,0.003714285714285781,0.005,0.02343750000000603,-9.426229508196773
LONG,2.1928,2.1946,2231.0212548066525,-0.8803609871471476,-0.017995257205408535,0.0820868296242157,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,2.1916,2.2069,2.19925,6.84345047923329,0.5367412140574584,0.0001,0.002235714285714246,0.005,0.07843137254901164,27.906976744182682
SHORT,2.1791,2.1796,2242.531086395794,-6.009086299106545,-0.12296819787986632,-0.022945252627239086,1,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.16,2.1795,2.16975,7.890173410404218,0.16184971098263404,0.0001,0.00247142857142868,0.005,0.9794871794871816,-5.347593582889504
SHORT,2.1825,2.1764,2234.2948425498635,8.76647924422863,0.17977548682703293,0.27949599083619675,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.1657,2.1837,2.1747,8.571428571428381,0.5714285714285023,0.0001,0.0021000000000000224,0.005,0.9333333333333399,78.20512820512783
SHORT,2.2659,2.2676,2153.6890939926398,-8.544976849325272,-0.17510040160642726,-0.07502537623019705,1,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.2184,2.2667,2.24255,11.51959114139682,0.1908006814310872,0.0001,0.004192857142857205,0.005,0.9834368530020631,-7.280513918629775
SHORT,2.2964,2.2898,2119.530721197913,9.135601314507586,0.18769378157116187,0.2874063751959659,18,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.25,2.2971,2.27355,13.911392405063236,0.20675105485223183,0.0001,0.0033857142857142935,0.005,0.9851380042462908,28.884026258206347
SHORT,2.3038,2.3042,2114.4826997034984,-5.717984116538108,-0.11737998090111798,-0.01736261828283514,6,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.2844,2.3061,2.2952500000000002,5.434704830053541,0.5760286225402397,0.0001,0.003992857142857163,0.005,0.8940092165898613,-4.678362573099112
LONG,2.2772,2.2712,2134.7643512580407,-17.657062902125993,-0.36321798700159086,-0.26348146847006093,1,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.2764,2.3147,2.2955500000000004,13.855297157622754,0.2894056847544904,0.0001,0.0027642857142857113,0.005,0.020887728459527726,-32.69754768392439
SHORT,2.29,2.2819,2113.4903710987514,12.29649832809011,0.2540655021834157,0.3537117903930226,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.2647,2.2914,2.27805,10.741379310344893,0.5632183908045403,0.0001,0.0024857142857142656,0.005,0.9475655430711667,67.78242677824379
SHORT,2.2893,2.286,2117.2309111630193,2.146872143919002,0.04429301533219144,0.1441488664657257,10,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.2647,2.2914,2.27805,7.244186046511601,0.5697674418604616,0.0001,0.003685714285714292,0.005,0.9213483146067417,29.333333333332124
LONG,2.2765,2.2664,2128.0086209415963,-26.31580581001215,-0.5432198550406325,-0.4436635185591916,15,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.275,2.3052,2.2901,9.901639344262174,0.49180327868853346,0.0001,0.0030500000000000605,0.005,0.04966887417218694,-74.26470588235384
SHORT,2.3041,2.2956,2089.6703350591283,12.965150626841222,0.2692765070960538,0.36890759949655716,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.2636,2.3044,2.284,10.921606118546876,0.08030592734218826,0.0001,0.0037357142857142706,0.005,0.9926470588235357,42.28855721393073
LONG,2.2805,2.2649,2114.6907446424807,-37.778738683963574,-0.7833764525323419,-0.6840605130453874,18,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.2794,2.3044,2.2919,8.62068965517239,0.3793103448276213,0.0001,0.0028999999999999976,0.005,0.044000000000004195,-136.84210526315746
LONG,2.2535,2.2542,2122.0683455852727,-3.298118622708323,-0.0689682715775396,0.03106279121367406,10,TREND_EXIT_EMA_SLOW_CROSS,LONG_BOUNCE,2.252,2.3014,2.2767,9.028720626631861,0.27415143603134035,0.0001,0.005471428571428604,0.005,0.030364372469636573,3.0172413793109554
SHORT,2.2536,2.2552,2118.567992154287,-8.167503323352832,-0.17106851260205108,-0.07099751508696414,12,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.2245,2.2539,2.2392,11.215258855586134,0.11444141689363926,0.0001,0.002621428571428489,0.005,0.9897959183673556,-11.111111111109741
SHORT,2.2384,2.2229,2127.461586122209,28.246520225102856,0.5931513581129308,0.6924588992137173,9,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.2075,2.2389,2.2232000000000003,11.7540106951871,0.1871657754011304,0.0001,0.0026714285714285945,0.005,0.9840764331210139,101.9736842105276
LONG,2.1969,2.2047,2177.805181881808,12.185473334183342,0.2546907005325699,0.3550457462788488,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,2.196,2.2204,2.2082,9.061007957559658,0.3342175066311799,0.0001,0.0026928571428571474,0.005,0.036885245901626215,69.02654867256473
SHORT,2.2177,2.2236,2160.5497608106357,-17.551442036921316,-0.36630743563151097,-0.26604139423727363,8,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.1932,2.2188,2.206,10.993865030674792,0.47239263803685366,0.0001,0.002328571428571426,0.005,0.9570312499999958,-50.427350427351335
SHORT,2.232,2.2189,2137.197784932952,23.255062817634183,0.4875044802867433,0.5869175627240193,19,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.2076,2.2336,2.2206,9.19191919191926,0.5656565656565022,0.0001,0.002828571428571434,0.005,0.9384615384615458,114.91228070175458
LONG,2.2112,2.2064,2165.2433300759453,-15.170560867843918,-0.3168596237337154,-0.2170767004341496,17,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.2094,2.2336,2.2215,7.479028697571724,0.5562913907284142,0.0001,0.003235714285714294,0.005,0.07438016528924801,-46.601941747572106
SHORT,2.2155,2.2162,2152.4827902913958,-6.277070313048081,-0.13162717219589914,-0.03159557661927984,4,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.192,2.2169,2.20445,10.19298245614016,0.5730994152046114,0.0001,0.0024428571428571594,0.005,0.9437751004016119,-6.334841628960586
SHORT,2.2189,2.2113,2144.4553701169025,11.555826652949062,0.24285456757853222,0.3425120555230092,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.192,2.22,2.2060000000000004,13.333333333333202,0.5238095238095662,0.0001,0.0021000000000000224,0.005,0.9607142857142822,58.91472868217236
SHORT,2.2218,2.2159,2144.562805226835,7.900783830736216,0.1658160050409585,0.2655504545863721,10,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.1938,2.2226,2.2081999999999997,5.8434782608695945,0.16231884057969342,0.0001,0.004928571428571393,0.005,0.9722222222222252,43.382352941175704
LONG,2.2018,2.2007,2165.3959647259335,-7.147322460771107,-0.14990916522845404,-0.04995912435280683,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,2.2016,2.22,2.2108,10.557377049180449,0.11475409836064321,0.0001,0.0017428571428571413,0.005,0.010869565217389993,-12.222222222223483
LONG,2.2001,2.2015,2161.92422999066,-1.732782270337847,-0.03643016226535857,0.06363347120584728,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,2.2,2.2187,2.20935,9.879245283019014,0.052830188679123105,0.0001,0.001892857142857109,0.005,0.005347593582875255,15.135135135133137
SHORT,2.215,2.2066,2144.5980714321213,13.28235369560762,0.27961173814898255,0.3792325056433392,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.1829,2.2156,2.19925,11.890909090909272,0.2181818181817993,0.0001,0.0027499999999999352,0.005,0.9816513761467909,53.33333333333409
SHORT,2.2112,2.2005,2151.949255490758,18.29049269704355,0.38438404486251504,0.48390014471779724,9,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.1895,2.2125,2.2009999999999996,10.157728706624859,0.5741324921136105,0.0001,0.002264285714285671,0.005,0.9434782608695621,104.90196078431092
LONG,2.1792,2.178,2189.4482796986513,-7.395956288821755,-0.155011013215853,-0.05506607929514813,2,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.1781,2.2039,2.191,9.841961852860921,0.4196185286102213,0.0001,0.002621428571428584,0.005,0.04263565891471567,-10.16949152542258
SHORT,2.1243,2.1259,2240.59071187608,-8.348216933379687,-0.1753942475168417,-0.07531892858825345,8,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.0777,2.1275,2.1026,8.892857142857238,0.5714285714285957,0.0001,0.005599999999999923,0.005,0.9357429718875482,-7.3732718894021385
SHORT,2.1269,2.1324,2231.9969630188866,-17.035493620545484,-0.3588509097747924,-0.2585923174573351,1,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.0777,2.1287,2.1032,15.031578947368798,0.5305263157894315,0.0001,0.0033928571428570387,0.005,0.9647058823529449,-23.206751054852738
LONG,2.139,2.1388,2209.6964698839356,-5.168038103764499,-0.10934081346423458,-0.009350163627862458,2,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.1377,2.1716,2.15465,14.381818181818623,0.5515151515150128,0.0001,0.0023571428571427877,0.005,0.03834808259585939,-1.2779552715653228
LONG,2.1321,2.131,2212.438862704158,-7.1483899653973575,-0.1515407344871301,-0.05159232681394404,6,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.1309,2.1514,2.14115,7.86301369863007,0.46027397260268094,0.0001,0.002607142857142903,0.005,0.05853658536584668,-12.154696132597497
LONG,2.1075,2.1211,2232.9151339739947,25.631409531374707,0.5446690391459206,0.6453143534994201,3,RANGE_EXIT_TARGET,LONG_BOUNCE,2.1039,2.1368,2.12035,5.368298368298512,0.5874125874126082,0.0001,0.006128571428571293,0.005,0.10942249240121675,105.83657587548649
SHORT,2.1331,2.1303,2215.4366455826694,1.483677921547014,0.03139562139609655,0.13126435703905748,15,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.1039,2.1347,2.1193,8.260536398467261,0.42911877394630177,0.0001,0.0037285714285715255,0.005,0.948051948051954,20.289855072464373
SHORT,2.1359,2.125,2211.0903797952174,19.402318082702834,0.4108338405356014,0.5103235170185828,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.1039,2.1368,2.12035,14.575949367088436,0.3987341772152378,0.0001,0.002257142857142894,0.005,0.9726443768996924,70.09646302250867
LONG,2.3398,2.3439,2024.3668731678254,3.554990665970452,0.07505342336952793,0.1752286520215495,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,2.3391,2.3671,2.3531000000000004,9.116279069767419,0.22790697674408786,0.0001,0.003071428571428582,0.005,0.024999999999989295,30.827067669173307
SHORT,2.4202,2.4253,1956.65278408454,-14.724399196071593,-0.31093711263532375,-0.21072638624907467,12,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.3698,2.4208,2.3952999999999998,8.341121495326979,0.09813084112148361,0.0001,0.006114285714285771,0.005,0.9882352941176483,-20.481927710843674
SHORT,2.4468,2.4479,1927.8258019823836,-6.839733162853493,-0.14500163478829903,-0.04495667811018886,3,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.4042,2.448,2.4261,6.851396648044726,0.18770949720668387,0.0001,0.006392857142857121,0.005,0.9726027397260305,-5.314009661836194
SHORT,2.3863,2.378,1972.1012747023046,11.67878374878656,0.24816661777646368,0.3478187989774862,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.3416,2.3873,2.36445,10.369529983792397,0.22690437601303814,0.0001,0.004407142857142927,0.005,0.9781181619255945,37.98627002288268
SHORT,2.374,2.3753,1985.1092638480307,-7.295872077420824,-0.15481465880371015,-0.05475989890480535,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.3283,2.3768,2.35255,9.769784172661682,0.564028776978347,0.0001,0.0049642857142857865,0.005,0.9422680412371195,-6.060606060606374
LONG,2.4849,2.4759,1891.923738170115,-21.71152762686623,-0.4618254255704413,-0.3621876131836249,4,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.48,2.5563,2.51815,7.895048041389512,0.507021433850717,0.0001,0.00966428571428568,0.005,0.06422018348624035,-27.067669172932202
SHORT,2.5065,2.5063,1865.6090829847467,-4.302654228087762,-0.09201276680630449,0.007979253939755755,10,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.4215,2.5103,2.4659,12.909657320872236,0.5524402907580499,0.0001,0.006878571428571448,0.005,0.9572072072072069,0.4926108374383698
SHORT,2.5143,2.4968,1856.4289477295501,27.85237478857612,0.5967147913932336,0.696018772620613,10,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.4215,2.5156,2.46855,17.379947229551647,0.24010554089711472,0.0001,0.005414285714285657,0.005,0.9861849096705624,38.25136612021877
SHORT,2.5723,2.5764,1823.132924226351,-12.1719646553052,-0.25954981922793663,-0.15939042879913753,7,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.5047,2.5753,2.54,11.295999999999918,0.48000000000001625,0.0001,0.0062500000000000255,0.005,0.9575070821529728,-12.693498452013138
SHORT,2.5982,2.5758,1798.7938926891557,35.65964988744791,0.762997459779838,0.8621353244553827,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.5406,2.5986,2.5696,12.848101265822807,0.08860759493669952,0.0001,0.004514285714285693,0.005,0.9931034482758628,78.32167832167757
LONG,2.55,2.5581,1844.3384370198646,10.22113918412079,0.2173294117647145,0.317647058823538,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,2.5462,2.6262,2.5862,10.894941634241325,0.517509727626466,0.0001,0.0073428571428570955,0.005,0.04750000000000028,22.3756906077354
LONG,2.551,2.5455,1845.6703985738488,-14.849341191726012,-0.31538612308898706,-0.21560172481380085,1,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.5462,2.6262,2.5862,9.388097233864148,0.5632858340318906,0.0001,0.008521428571428633,0.005,0.06000000000000444,-15.625000000000316
SHORT,2.5707,2.5528,1824.2989935435194,27.99788151371115,0.5970047068891753,0.6963083984906846,7,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.5365,2.5721,2.5543,8.418918918918813,0.33108108108104384,0.0001,0.004228571428571438,0.005,0.9606741573033747,109.146341463415
LONG,2.4974,2.4908,1886.7094462195819,-17.151698233692443,-0.36401057099382234,-0.264274845839662,10,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.4934,2.5579,2.5256499999999997,8.4709193245778,0.5253283302063738,0.0001,0.007614285714285796,0.005,0.06201550387596883,-23.36283185840617
SHORT,2.415,2.417,1942.4835539976546,-8.579949858007211,-0.18289855072462854,-0.08281573498963891,3,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.3471,2.4178,2.3824500000000004,12.673495518565856,0.501920614596692,0.0001,0.005578571428571465,0.005,0.9603960396039585,-6.144393241166827
SHORT,2.419,2.4208,1934.0596476417813,-8.163278960766046,-0.1744853245142539,-0.07441091360065324,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.3471,2.4209,2.3840000000000003,14.973913043478438,0.38550724637681943,0.0001,0.004928571428571361,0.005,0.9742547425474253,-5.142857142856621
LONG,2.3833,2.4006,1957.9115540886494,29.171707408987736,0.6251583938236751,0.7258842781017768,14,RANGE_EXIT_TARGET,LONG_BOUNCE,2.3797,2.4294,2.40455,8.214876033057683,0.5950413223140497,0.0001,0.006050000000000079,0.005,0.07243460764587674,81.41176470588158
SHORT,2.427,2.4289,1932.2500011625466,-8.364517030032573,-0.17836423568191234,-0.07828594973218017,12,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.3718,2.4294,2.4006,10.766355140186706,0.4485981308410643,0.0001,0.0053500000000000925,0.005,0.9583333333333378,-7.19696969696969
LONG,2.4065,2.4024,1943.556771006769,-12.637783547793969,-0.27020153750258763,-0.17037190941199962,4,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.4049,2.4392,2.42205,5.863247863247793,0.2735042735042401,0.0001,0.0058500000000000696,0.005,0.04664723032069457,-26.366559485528775
LONG,2.3813,2.3752,1957.216715305265,-16.58780310555517,-0.3559064376601014,-0.25616260026036175,1,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.3801,2.4229,2.4015,8.219478737997033,0.23045267489708915,0.0001,0.005207142857142966,0.005,0.028037383177567186,-30.198019801980173
SHORT,2.3871,2.3772,1944.0048875414525,14.624359967996876,0.315143898454192,0.41472916928490716,10,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.3176,2.3892,2.3534,16.596026490066492,0.48675496688742215,0.0001,0.004314285714285652,0.005,0.9706703910614527,29.37685459940653
LONG,2.3564,2.3621,1973.3571132473696,6.586868708308471,0.14165252079443386,0.24189441520964344,10,TREND_EXIT_EMA_SLOW_CROSS,LONG_BOUNCE,2.353,2.3892,2.3711,5.955346650998877,0.5593419506462416,0.0001,0.006078571428571378,0.005,0.09392265193369129,38.775510204080895
LONG,2.3495,2.3478,1979.9356072195878,-8.014383350903517,-0.17228346456693064,-0.07235582038731793,3,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.3483,2.3892,2.3687500000000004,8.809230769230991,0.2584615384615155,0.0001,0.004642857142857044,0.005,0.02933985330073015,-8.831168831168814
LONG,2.3444,2.3429,1979.1101259193647,-7.6055223028947605,-0.16391827333217937,-0.06398225558776714,2,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.3409,2.3826,2.36175,6.710344827586239,0.5632183908045731,0.0001,0.006214285714285696,0.005,0.08393285371702232,-8.645533141208155
SHORT,2.3461,2.3482,1972.7175732182618,-8.775042309189454,-0.1895997613059968,-0.08951025105494186,5,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.2984,2.3499,2.32415,8.011111111111145,0.5911111111111189,0.0001,0.006428571428571387,0.005,0.926213592233009,-9.567198177676534
SHORT,2.4371,2.4373,1893.832680345506,-4.9946049278751605,-0.10821468138361075,-0.008206474908702062,1,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.38,2.4394,2.4097,11.598326359832464,0.44909344490933084,0.0001,0.005121428571428658,0.005,0.9612794612794618,-0.7299270072991872
SHORT,2.3251,2.2994,1981.1320218246722,46.35967798991054,1.0064341318652987,1.1053288030622364,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.2827,2.3265,2.3045999999999998,12.539877300613231,0.4008179959099713,0.0001,0.0034928571428571864,0.005,0.9680365296803686,125.36585365853571
SHORT,2.3237,2.3292,1999.3956812300266,-15.653668667486246,-0.3369281748934914,-0.23669148341008134,7,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.2892,2.3266,2.3079,5.977168949771691,0.4634703196346893,0.0001,0.006257142857142834,0.005,0.9224598930481307,-34.810126582278784
SHORT,2.3945,2.3979,1932.2242903666115,-11.202843213116711,-0.24213405721445272,-0.1419920651493034,3,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.366,2.3982,2.3821000000000003,5.157894736842097,0.5926773455377978,0.0001,0.006242857142857153,0.005,0.8850931677018553,-27.419354838711296
SHORT,2.4045,2.4066,1917.9342843502895,-8.643362645852996,-0.18742358078602578,-0.08733624454148432,4,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.366,2.4053,2.38565,7.882521489971491,0.16045845272204873,0.0001,0.004985714285714181,0.005,0.97964376590331,-11.140583554376589
LONG,2.3601,2.3629,1948.6804384853722,0.8517682196613556,0.018520401677881944,0.11863904071860054,10,TREND_EXIT_EMA_SLOW_CROSS,LONG_BOUNCE,2.3578,2.409,2.3834,11.414012738853481,0.5127388535031798,0.0001,0.004485714285714267,0.005,0.04492187499999966,12.017167381972989
SHORT,2.3489,2.3516,1956.4565354039253,-9.883235834246321,-0.21506236961981884,-0.1149474221976212,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.3203,2.3495,2.3349,7.9378640776699605,0.16310679611648868,0.0001,0.0036785714285713883,0.005,0.9794520547945227,-19.285714285714036
LONG,2.3379,2.3361,1959.7784067964997,-8.105839468350615,-0.1769151802899954,-0.07699217246245785,7,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.3364,2.3944,2.3654,15.645472061657289,0.40462427745666746,0.0001,0.003707142857142814,0.005,0.025862068965518098,-6.545454545453752
SHORT,2.3763,2.3662,1923.0369532947088,14.872383189390614,0.3254555401254049,0.4250305096157892,12,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.3308,2.3783,2.3545499999999997,10.121765601217547,0.42617960426174567,0.0001,0.004692857142857181,0.005,0.9578947368421098,46.43678160919458
LONG,2.395,2.3929,1912.1086634937908,-8.590913014211235,-0.18759498956158627,-0.08768267223382006,1,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.393,2.4233,2.40815,8.569696969697182,0.565656565656643,0.0001,0.0035357142857141977,0.005,0.06600660066007341,-15.969581749049366
SHORT,2.3054,2.3048,1980.996077239314,-3.377202112477714,-0.07394812180099186,0.026025852346661486,10,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.2781,2.3061,2.2920999999999996,11.329479768786223,0.2832369942195343,0.0001,0.002471428571428553,0.005,0.9750000000000107,4.511278195488043
SHORT,2.309,2.2956,1974.6389673113972,21.92718094861327,0.4809181463837288,0.5803378085751537,16,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.2785,2.3109,2.2947,9.969230769230451,0.5846153846153702,0.0001,0.003250000000000102,0.005,0.9413580246913577,93.70629370629594
SHORT,2.3434,2.3355,1952.6929794812897,10.865760084323238,0.23745412648287942,0.337117009473406,12,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.2994,2.345,2.3222,11.977485928705294,0.42026266416516556,0.0001,0.0038071428571429295,0.005,0.9649122807017487,37.264150943395464
LONG,2.3006,2.3162,1991.6178633855734,26.45625337364051,0.577405894114562,0.6780839780926546,192,TRANSITION_EXIT_TIMEOUT,LONG_BOUNCE,2.2989,2.3248,2.31185,8.240909090909012,0.5409090909090961,0.0001,0.0031428571428571772,0.005,0.0656370656370669,138.66666666666345
SHORT,2.3255,2.3352,1979.228844100679,-23.820414984520575,-0.5175317136099782,-0.41711459901096726,61,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.3013,2.3266,2.31395,9.470588235294073,0.41176470588238717,0.0001,0.0026714285714285945,0.005,0.9565217391304309,-83.98268398268634
LONG,2.317,2.3086,1974.8358743537876,-21.147727444104895,-0.462175226586101,-0.36253776435045154,12,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.3159,2.3493,2.3326000000000002,8.26148409894003,0.27208480565373955,0.0001,0.004042857142857078,0.005,0.03293413173653009,-53.84615384615341
LONG,2.3034,2.2996,1975.8867195541343,-12.052118634592448,-0.26480854389163955,-0.16497351740904861,1,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.3028,2.3232,2.3129999999999997,9.394736842105463,0.27631578947366,0.0001,0.0021714285714285225,0.005,0.02941176470587915,-39.583333333334295
SHORT,2.3048,2.3097,1967.8428768317422,-14.187556789093186,-0.31281239153070467,-0.21259979173896573,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.2842,2.305,2.2946,7.137254901960844,0.06862745098038395,0.0001,0.002914285714285742,0.005,0.9903846153846166,-48.03921568627042
SHORT,2.3139,2.3009,1952.4168605051066,20.889103232229992,0.46238385409913574,0.5618220320670686,18,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.2881,2.3151,2.3016,12.770270270269826,0.5675675675676924,0.0001,0.0021142857142857985,0.005,0.9555555555555443,105.6910569105704
SHORT,2.2942,2.2922,1975.9612104823198,-0.5773758657024914,-0.012736465870446172,0.08717635777178205,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.2715,2.2962,2.28385,6.561669829222025,0.531309297912662,0.0001,0.0037642857142856645,0.005,0.9190283400809797,19.323671497586968
SHORT,2.2963,2.3,1972.039852944949,-11.832239117669328,-0.26128990114531264,-0.1611287723729397,17,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.2715,2.298,2.28475,8.939759036144643,0.573493975903631,0.0001,0.0029642857142856893,0.005,0.9358490566037722,-32.03463203462996
LONG,2.2872,2.2734,1973.0904651089104,-31.714272281881193,-0.7027544596012512,-0.6033578174186697,11,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.2853,2.3095,2.2973999999999997,4.718662952646175,0.3704735376044543,0.0001,0.005128571428571498,0.005,0.0785123966942154,-135.2941176470601
LONG,2.2394,2.23,1999.8377883554103,-23.25811347857313,-0.5193355363043608,-0.4197552915959567,7,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.238,2.2835,2.26075,9.680851063829763,0.2978723404254977,0.0001,0.004700000000000022,0.005,0.030769230769227315,-44.028103044495836
SHORT,2.2093,2.211,2015.1572989328658,-7.881280196126509,-0.1770243968677878,-0.07694744941836938,7,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.1702,2.2112,2.1906999999999996,10.769230769230814,0.4990619136960664,0.0001,0.0038071428571428345,0.005,0.9536585365853655,-9.139784946236663
SHORT,2.2043,2.1984,2014.4128846693075,7.456550733891942,0.16792632581772066,0.2676586671505701,12,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.135,2.2053,2.1701499999999996,18.125230202578418,0.25782688766111544,0.0001,0.003878571428571398,0.005,0.9857752489331453,17.276720351390797
LONG,2.1674,2.1402,2050.0303096189714,-60.14829929028277,-1.3537048998800456,-1.2549598597397855,11,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.1662,2.2058,2.186,9.118421052631337,0.27631578947374813,0.0001,0.004342857142857267,0.005,0.03030303030303812,-146.23655913978772
SHORT,2.1426,2.1431,2045.1198239680646,-5.405456206730333,-0.12335946980305086,-0.02333613366938145,3,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.1253,2.1448,2.13505,5.01838235294124,0.5661764705882987,0.0001,0.003885714285714207,0.005,0.8871794871794759,-6.622516556293845
